id	name	avg_rating	n_reviews	n_sold	price	n_loved	n_rate_5	rate_4	rate_3	rate_2	rate_1	rate_with_cmt	rate_with_imgvid	shop_name	shop_n_review	shop_n_product	shop_rate_feedback	shop_time_feedback	shop_age	shop_follower
9816	Dây cáp mạng bấm sẵn 2 đầu 0.5m - 20m	4.813793	290	854.0	25000.0	84	201	14	7	1	4	75	44	huan1704	4352	236	93	1633	91657239.97637701	3414
9817	Chip xử lý Intel CPU Core I3 3220 (2 lõi- 4 luồng) Chất Lượng Tốt Nhập Khẩu	4.787037	216	733.0	255000.0	154	180	10	4	0	6	93	48	maytinhauco.vn	4506	187	66	10901	57516755.53137708	12350
9818	Quạt USB 2 Cánh	4.899038	208	838.0	7000.0	49	196	7	2	2	1	65	55	sioppkdt	62618	180	78	22286	56560120.07438755	58655
9819	[HÀNG CHUẨN] Keo tản nhiệt cho cpu xi lanh nhỏ giá rẻ cho mua buôn	4.912698	126	1600.0	2000.0	3780	95	6	2	0	0	18	12	vuaphukien2207	9272	442	83	7531	92737754.30737567	17680
9820	Ram DDR2 và DDR3 2gb 4gb 8gb bus 1600 và 1333 dùng cho các đời main pc	4.860104	193	657.0	81000.0	145	176	11	4	0	2	99	42	doanbong2k1	883	117	81	1250	34632278.99837661	325
9821	Cell lisen 18650 dung lượng 2000 xã 20a	4.953488	43	738.0	25900.0	11	41	2	0	0	0	7	4	quynh9239	1485	367	86	3093	86789089.38538766	887
9822	RAM PC DDR3 8Gb, 4Gb Bus 1600Mhz, Bus 1333Mhz - Hàng Phân Phối Chính Hãng	4.96	475	1300.0	269000.0	1269	330	14	1	0	0	160	72	maytinhbachgia.vn	2494	188	90	926	74603642.54238868	3135
9823	Dây Riser 009s Có LED Mới 100% Hàng Chuẩn / Riser pci-e 1x to 16x dây usb 3.0	4.97619	42	1100.0	79999.0	26	19	0	0	0	0	5	1	quangphuc93	805	247	96	3189	114750856.00038815	11615
9824	Nhãn dán trang trí bảo vệ bề mặt laptop cho HP/ Acer/ Dell /Macbook Air 14 / 15 inch	4.75	132	486.0	36720.0	475	95	9	3	1	2	48	35	koolkool.vn	3156	3811	87	1448	74885976.0303793	1073
9825	FAN CASE MÁY TÍNH coolmoon rainbow không dùng hub LED 5 MÀU - LED ĐƠN XANH/ĐỎ SIÊU ĐẸP NEW	4.933735	166	812.0	39000.0	90	157	8	0	1	0	65	44	kujim2525	1535	72	86	8313	84631983.20639205	1317
9826	[Loại 1] Dây VGA dài 1.5M/1.8M đen chống nhiễu	4.566038	53	738.0	19000.0	5660	18	1	0	0	2	6	3	anhhana94	13290	516	90	7348	100675791.55537605	29571
9827	Quạt Tản Nhiệt, Fan Case 12cm Coolmoon V2.1 Dual Ring - Led Nhiều Màu	4.845455	110	970.0	45000.0	63	73	5	1	0	2	36	23	coolmoonstore	2395	159	92	5878	51792886.22137642	777
9828	CPU intel G3250 socket 1150 tặng keo tản nhiệt	4.916168	167	589.0	115000.0	65	159	4	1	0	2	57	27	tinhocduylinh_phuyen	4260	261	96	4435	32705922.53938842	1603
9829	Vỏ máy tính Xigmatek EROS - ATX, Dải led RGB, Mặt hông kính cường lực - Hàng chính hãng ( chưa có fan quạt sau)	4.791139	158	336.0	365000.0	3959	139	10	6	1	2	77	50	maytinhhanoi	4910	343	81	8372	56663865.53737712	20225
9830	Relay 12V 10A 250VAC (SRD-12VDC-SL-A) màu xanh	4.866667	45	1600.0	4899.0	19	42	1	1	1	0	17	10	ksppro	718	43	86	1691	49355366.7893877	2424
9831	Kailh Box Thick Click Switch (Navy, Jade)	4.974359	39	1800.0	11000.0	19	28	1	0	0	0	3	1	tonichopper	5112	1691	97	4592	132564288.60537553	2880
9832	Vỏ case XIGMATEK NYX - Hàng Chính Hãng	4.866667	150	304.0	335000.0	3834	137	9	2	1	1	84	48	maytinhhanoi	4910	343	81	8372	56663870.68738794	20225
9833	Nguồn Không Vỏ 12V1.25A Mạch 2 Lớp 12V1A 12V 1A	4.935065	77	925.0	29000.0	452	75	1	0	0	1	69	1	tung.0973943752	209	707	68	7847	84120850.43739462	3772
9834	Bộ vi xử lý CPU Chip E4400 đến 5700 hỏng	4.761905	21	1500.0	9000.0	28	18	1	0	0	1	5	4	forwin68	5479	665	86	12761	76867287.06039143	11859
9835	Quạt tản nhiệt cpu Jonsbo CR-1000 Black -Hỗ trợ intel và amd	4.868235	425	882.0	275000.0	478	345	22	5	3	3	173	116	azoday	6313	428	91	2153	125606745.33737683	10421
9836	Tấm che màn hình máy tính chống nhìn trộm	4.776471	255	1600.0	330000.0	91	118	15	3	0	2	43	26	starwar1984	262	9	99	990	118173850.15337706	40
9837	[HÀNG CHUẨN GIÁ HỦY DIỆT] Dây nguồn laptop	4.677083	96	2000.0	7500.0	2889	24	1	1	0	2	11	9	vuaphukien2207	9272	442	83	7531	92737780.28937578	17680
9838	VGA ASUS RX 580 8GB 4GB Card Đồ Họa	4.912037	216	347.0	1700000.0	510	74	6	0	0	0	48	25	nettruonggiang	2557	59	88	3631	85075616.28538871	4450
9839	Dây mạng bấm sẵn 2 đầu Cat6 UTP Patch Cords UGREEN NW102 (xanh da trời)	4.953488	215	734.0	12000.0	78	209	2	2	0	1	72	55	ugreen_flagship_store	10027	625	93	5227	56465085.50237751	13034
9840	Mô Đun Atmega328P-Ssop20 Minievb Thay Thế Cho Arduino 5V LGT8F328P	4.62963	27	925.0	20600.0	24	21	2	4	0	0	17	6	meltsee.vn	7692	761	76	17351	50068660.90738869	1718
9841	[HCM] Dây cáp mạng LAN Internet bấm sẵn NHIỀU KÍCH THƯỚC 1,5m - 2M - 3M - 5M - 10M -15M	4.908333	120	701.0	8000.0	25	115	3	0	0	2	42	21	trungngoc00012	13926	1528	71	3544	124484634.19038844	4473
9842	Bộ Vệ Sinh Laptop Chuyên Dụng 6 Món	4.740668	509	1600.0	34500.0	106	205	24	7	1	6	86	63	sieunhan2607	75324	2202	88	10049	135586518.5761187	35716
9843	Combo ốp +phủ phím Macbook Hồng pastel (Tặng kèm nút chống bụi + bộ chống gãy sạc )	4.860825	194	482.0	299000.0	438	35	5	1	1	2	15	13	storephukien	4235	706	98	3352	84973231.68713784	4829
9844	Nước Cất Distilled Water ver.3 (4 Lần)	4.962264	106	774.0	26000.0	61	103	2	1	0	0	25	20	gamingstoretphcm	858	25	69	6983	37558367.96612978	876
9845	<GIÁ SỐC> Miếng phủ bàn phím silicon 13 -> 17 inch (chắn bụi, chống nước cho latop). Bảo vệ tối ưu cho laptop của bạn	4.917219	302	1100.0	7000.0	55	288	7	5	0	2	86	85	ducanhcomputer2019	9612	408	84	8202	56110672.38511801	1820
9846	Bút trình chiếu Vesine VP-101	4.920962	291	912.0	85000.0	5213	163	6	1	0	0	74	52	3hcomputer	30801	721	82	11117	133885602.99513221	49563
9847	Sạc Laptop Asus 19V – 3.42A – 65W (ADAPTER ASUS 19V-3.42A)	4.930818	318	886.0	80000.0	6029	148	11	0	0	0	73	46	linhkienlaptoptnc	10374	285	89	1637	78345156.20313048	9882
